date,open,high,low,close,volume
2024-01-01 11:45:00,16964.39,16989.12,16949.36,16974.07,8531
2024-01-01 12:00:00,16974.07,16993.28,16956.34,16975.54,3961
2024-01-01 12:15:00,16975.54,16978.05,16953.25,16955.76,4045
2024-01-01 12:30:00,16955.76,16969.62,16952.78,16966.64,4379
2024-01-01 12:45:00,16966.64,16989.96,16957.33,16980.65,3643
2024-01-01 13:00:00,16980.65,16995.97,16962.18,16977.5,5450
2024-01-01 13:15:00,16977.5,16981.5,16973.41,16977.41,5675
2024-01-01 13:30:00,16977.41,16982.99,16951.55,16957.12,8559
2024-01-01 13:45:00,16957.12,16969.05,16924.64,16936.56,3657
2024-01-01 14:00:00,16936.56,16941.89,16926.03,16931.37,9512
2024-01-01 14:15:00,16931.37,16954.9,16916.45,16939.98,6220
2024-01-01 14:30:00,16939.98,16950.18,16923.53,16933.73,5834
2024-01-01 14:45:00,16933.73,16941.1,16930.43,16937.81,4017
2024-01-01 15:00:00,16937.81,16958.99,16929.9,16951.07,7579
2024-01-01 15:15:00,16951.07,16959.97,16943.59,16952.49,7758
2024-01-01 15:30:00,16952.49,16963.28,16949.63,16960.42,9068
2024-01-01 15:45:00,16960.42,16990.24,16950.42,16980.23,7171
2024-01-01 16:00:00,16980.23,16985.93,16957.71,16963.4,3598
2024-01-01 16:15:00,16963.4,16974.32,16962.72,16973.64,8746
2024-01-01 16:30:00,16973.64,16981.75,16940.05,16948.15,5599
2024-01-01 16:45:00,16948.15,16971.15,16931.13,16954.13,4908
2024-01-01 17:00:00,16954.13,16963.43,16947.71,16957.01,5760
2024-01-01 17:15:00,16957.01,16963.04,16943.72,16949.75,5125
2024-01-01 17:30:00,16949.75,16952.32,16932.67,16935.24,5588
2024-01-01 17:45:00,16935.24,16951.85,16917.91,16934.52,8127
2024-01-01 18:00:00,16934.52,16935.04,16928.56,16929.08,3372
2024-01-01 18:15:00,16929.08,16946.57,16913.03,16930.52,4817
2024-01-01 18:30:00,16930.52,16937.39,16911.47,16918.33,3037
2024-01-01 18:45:00,16918.33,16935.18,16909.0,16925.85,7376
2024-01-01 19:00:00,16925.85,16930.36,16907.42,16911.92,3413
2024-01-01 19:15:00,16911.92,16924.77,16895.08,16907.92,7451
2024-01-01 19:30:00,16907.92,16912.68,16897.97,16902.73,5925
2024-01-01 19:45:00,16902.73,16923.95,16898.81,16920.03,8680
2024-01-01 20:00:00,16920.03,16929.97,16889.96,16899.89,7113
2024-01-01 20:15:00,16899.89,16903.35,16890.93,16894.4,4141
2024-01-01 20:30:00,16894.4,16927.99,16876.96,16910.54,8280
2024-01-01 20:45:00,16910.54,16928.04,16884.24,16901.74,5517
2024-01-01 21:00:00,16901.74,16903.93,16882.88,16885.08,7622
2024-01-01 21:15:00,16885.08,16902.39,16871.72,16889.02,7242
2024-01-01 21:30:00,16889.02,16890.85,16883.39,16885.22,6680
2024-01-01 21:45:00,16885.22,16901.66,16880.2,16896.64,8466
2024-01-01 22:00:00,16896.64,16904.13,16876.82,16884.3,7467
2024-01-01 22:15:00,16884.3,16905.86,16865.45,16887.0,4204
2024-01-01 22:30:00,16887.0,16898.25,16884.89,16896.14,6940
2024-01-01 22:45:00,16896.14,16924.14,16882.3,16910.29,8523
2024-01-01 23:00:00,16910.29,16922.24,16883.48,16895.43,4194
2024-01-01 23:15:00,16895.43,16918.65,16891.62,16914.83,7229
2024-01-01 23:30:00,16914.83,16922.52,16895.07,16902.75,5203
2024-01-01 23:45:00,16902.75,16913.45,16871.7,16882.4,3104
2024-01-02 00:00:00,16882.4,16885.14,16866.87,16869.61,4557
2024-01-02 00:15:00,16869.61,16875.38,16866.04,16871.82,5894
2024-01-02 00:30:00,16871.82,16879.52,16859.89,16867.59,7163
2024-01-02 00:45:00,16867.59,16875.07,16866.19,16873.66,3938
2024-01-02 01:00:00,16873.66,16883.26,16870.89,16880.49,4080
2024-01-02 01:15:00,16880.49,16889.61,16875.78,16884.91,4451
2024-01-02 01:30:00,16884.91,16894.18,16872.32,16881.59,8088
2024-01-02 01:45:00,16881.59,16909.13,16878.73,16906.26,6996
2024-01-02 02:00:00,16906.26,16921.2,16861.48,16876.39,4047
2024-01-02 02:15:00,16876.39,16882.71,16846.76,16853.07,5771
2024-01-02 02:30:00,16853.07,16864.65,16834.77,16846.35,3674
2024-01-02 02:45:00,16846.35,16853.51,16822.37,16829.53,4406
2024-01-02 03:00:00,16829.53,16844.47,16780.31,16795.22,3311
2024-01-02 03:15:00,16795.22,16821.68,16758.19,16784.64,18588
2024-01-02 03:30:00,16784.64,16792.26,16767.07,16774.68,7563
2024-01-02 03:45:00,16774.68,16775.09,16741.51,16741.92,6777
2024-01-02 04:00:00,16741.92,16759.13,16736.36,16753.56,3880
2024-01-02 04:15:00,16753.56,16772.45,16752.24,16771.13,5800
2024-01-02 04:30:00,16771.13,16789.14,16769.84,16787.85,3991
2024-01-02 04:45:00,16787.85,16793.16,16775.81,16781.13,8494
2024-01-02 05:00:00,16781.13,16802.87,16761.5,16783.23,6685
2024-01-02 05:15:00,16783.23,16786.71,16764.81,16768.29,5850
2024-01-02 05:30:00,16768.29,16772.33,16767.13,16771.18,5485
2024-01-02 05:45:00,16771.18,16773.03,16760.39,16762.24,8170
2024-01-02 06:00:00,16762.24,16775.33,16754.77,16767.87,6176
2024-01-02 06:15:00,16767.87,16778.8,16752.44,16763.38,3730
2024-01-02 06:30:00,16763.38,16779.12,16761.64,16777.39,5673
2024-01-02 06:45:00,16777.39,16792.51,16773.5,16788.62,6818
2024-01-02 07:00:00,16788.62,16806.53,16787.52,16805.42,7416
2024-01-02 07:15:00,16805.42,16805.49,16783.86,16783.93,8092
2024-01-02 07:30:00,16783.93,16784.84,16758.69,16759.6,3200
2024-01-02 07:45:00,16759.6,16765.32,16759.43,16765.15,5471
2024-01-02 08:00:00,16765.15,16769.98,16752.7,16757.52,5137
2024-01-02 08:15:00,16757.52,16766.54,16753.97,16762.98,7299
2024-01-02 08:30:00,16762.98,16770.02,16760.08,16767.12,7917
2024-01-02 08:45:00,16767.12,16777.84,16758.93,16769.66,6083
2024-01-02 09:00:00,16769.66,16783.38,16768.41,16782.13,7321
2024-01-02 09:15:00,16782.13,16804.63,16767.25,16789.74,8471
2024-01-02 09:30:00,16789.74,16796.49,16789.47,16796.22,4913
2024-01-02 09:45:00,16796.22,16799.41,16781.12,16784.31,5575
2024-01-02 10:00:00,16784.31,16812.42,16779.54,16807.64,4026
2024-01-02 10:15:00,16807.64,16818.3,16798.81,16809.47,8144
2024-01-02 10:30:00,16809.47,16832.99,16800.99,16824.5,5654
2024-01-02 10:45:00,16824.5,16838.18,16815.36,16829.03,8709
2024-01-02 11:00:00,16829.03,16860.97,16814.36,16846.28,6205
2024-01-02 11:15:00,16846.28,16849.19,16845.56,16848.47,7935
2024-01-02 11:30:00,16848.47,16869.85,16830.16,16851.53,8839
2024-01-02 11:45:00,16851.53,16856.1,16848.94,16853.51,6887
2024-01-02 12:00:00,16853.51,16855.07,16842.51,16844.06,6875
2024-01-02 12:15:00,16844.06,16849.12,16831.41,16836.46,6093
2024-01-02 12:30:00,16836.46,16840.87,16830.19,16834.6,3935
2024-01-02 12:45:00,16834.6,16840.7,16827.04,16833.14,8904
2024-01-02 13:00:00,16833.14,16854.36,16798.81,16820.01,5320
2024-01-02 13:15:00,16820.01,16858.15,16813.8,16851.92,3117
2024-01-02 13:30:00,16851.92,16865.65,16825.08,16838.8,4000
2024-01-02 13:45:00,16838.8,16844.72,16828.87,16834.79,8965
2024-01-02 14:00:00,16834.79,16874.96,16827.77,16867.93,3184
2024-01-02 14:15:00,16867.93,16870.59,16856.47,16859.13,3298
2024-01-02 14:30:00,16859.13,16881.82,16846.92,16869.6,7047
2024-01-02 14:45:00,16869.6,16884.39,16863.87,16878.66,3679
2024-01-02 15:00:00,16878.66,16884.9,16869.72,16875.96,6392
2024-01-02 15:15:00,16875.96,16881.29,16851.45,16856.77,8077
2024-01-02 15:30:00,16856.77,16864.26,16828.44,16835.93,3041
2024-01-02 15:45:00,16835.93,16858.79,16813.07,16835.94,8600
2024-01-02 16:00:00,16835.94,16846.01,16831.67,16841.74,7952
2024-01-02 16:15:00,16841.74,16850.3,16804.24,16812.78,4263
2024-01-02 16:30:00,16812.78,16819.13,16808.62,16814.96,4666
2024-01-02 16:45:00,16814.96,16822.13,16799.11,16806.27,6255
2024-01-02 17:00:00,16806.27,16829.38,16795.34,16818.45,7698
2024-01-02 17:15:00,16818.45,16832.72,16806.68,16820.95,4919
2024-01-02 17:30:00,16820.95,16823.22,16807.99,16810.27,4595
2024-01-02 17:45:00,16810.27,16810.69,16804.26,16804.68,4164
2024-01-02 18:00:00,16804.68,16821.79,16788.35,16805.45,7507
2024-01-02 18:15:00,16805.45,16829.45,16799.76,16823.76,19072
2024-01-02 18:30:00,16823.76,16886.68,16802.2,16865.06,5780
2024-01-02 18:45:00,16865.06,16882.73,16852.47,16870.13,7230
2024-01-02 19:00:00,16870.13,16880.32,16861.83,16872.01,5106
2024-01-02 19:15:00,16872.01,16885.14,16868.64,16881.77,5715
2024-01-02 19:30:00,16881.77,16887.33,16876.95,16882.51,8824
2024-01-02 19:45:00,16882.51,16896.94,16877.82,16892.24,3094
2024-01-02 20:00:00,16892.24,16906.73,16884.23,16898.71,8875
2024-01-02 20:15:00,16898.71,16921.61,16877.13,16900.02,8682
2024-01-02 20:30:00,16900.02,16902.47,16888.13,16890.57,18748
2024-01-02 20:45:00,16890.57,16897.19,16887.46,16894.07,4850
2024-01-02 21:00:00,16894.07,16919.16,16882.59,16907.66,7774
2024-01-02 21:15:00,16907.66,16917.33,16900.38,16910.06,3300
2024-01-02 21:30:00,16910.06,16935.53,16906.51,16931.98,7471
2024-01-02 21:45:00,16931.98,16957.93,16920.24,16946.18,3963
2024-01-02 22:00:00,16946.18,16952.55,16939.46,16945.83,3469
2024-01-02 22:15:00,16945.83,16981.3,16935.44,16970.9,3961
2024-01-02 22:30:00,16970.9,16978.51,16949.46,16957.07,4368
2024-01-02 22:45:00,16957.07,16980.69,16950.85,16974.47,8834
2024-01-02 23:00:00,16974.47,17006.35,16969.36,17001.23,5078
2024-01-02 23:15:00,17001.23,17010.14,16990.4,16999.3,3116
2024-01-02 23:30:00,16999.3,17000.16,16998.59,16999.44,8073
2024-01-02 23:45:00,16999.44,17016.45,16996.79,17013.79,8510
2024-01-03 00:00:00,17013.79,17042.24,17006.47,17034.91,6057
2024-01-03 00:15:00,17034.91,17051.75,17025.75,17042.58,8954
2024-01-03 00:30:00,17042.58,17063.06,17027.07,17047.55,5110
2024-01-03 00:45:00,17047.55,17065.84,17043.51,17061.8,6515
2024-01-03 01:00:00,17061.8,17073.73,17055.17,17067.09,3643
2024-01-03 01:15:00,17067.09,17078.8,17040.62,17052.32,4511
2024-01-03 01:30:00,17052.32,17053.98,17049.84,17051.5,8580
2024-01-03 01:45:00,17051.5,17081.06,17023.48,17053.04,5850
2024-01-03 02:00:00,17053.04,17064.57,17022.79,17034.31,3056
2024-01-03 02:15:00,17034.31,17041.9,17033.91,17041.51,5316
2024-01-03 02:30:00,17041.51,17049.33,17025.3,17033.12,5582
2024-01-03 02:45:00,17033.12,17052.15,17025.97,17045.0,5535
2024-01-03 03:00:00,17045.0,17052.37,17019.05,17026.41,8872
2024-01-03 03:15:00,17026.41,17034.6,17007.51,17015.7,4317
2024-01-03 03:30:00,17015.7,17019.54,16993.73,16997.57,5920
2024-01-03 03:45:00,16997.57,17022.03,16992.33,17016.8,4194
2024-01-03 04:00:00,17016.8,17037.19,17015.52,17035.91,4214
2024-01-03 04:15:00,17035.91,17093.34,17000.31,17057.7,5569
2024-01-03 04:30:00,17057.7,17080.47,17056.83,17079.61,6820
2024-01-03 04:45:00,17079.61,17099.32,17074.01,17093.72,4176
2024-01-03 05:00:00,17093.72,17118.23,17083.21,17107.71,6164
2024-01-03 05:15:00,17107.71,17109.51,17084.37,17086.17,4868
2024-01-03 05:30:00,17086.17,17108.51,17070.08,17092.41,4894
2024-01-03 05:45:00,17092.41,17100.47,17079.24,17087.3,8393
2024-01-03 06:00:00,17087.3,17100.19,17071.74,17084.64,7194
2024-01-03 06:15:00,17084.64,17090.93,17063.28,17069.56,8963
2024-01-03 06:30:00,17069.56,17112.01,17046.85,17089.28,8230
2024-01-03 06:45:00,17089.28,17101.98,17080.49,17093.19,7332
2024-01-03 07:00:00,17093.19,17110.47,17057.33,17074.59,4942
2024-01-03 07:15:00,17074.59,17099.21,17058.67,17083.28,4915
2024-01-03 07:30:00,17083.28,17084.99,17082.11,17083.82,3374
2024-01-03 07:45:00,17083.82,17095.39,17059.45,17071.01,3064
2024-01-03 08:00:00,17071.01,17079.35,17059.85,17068.19,4227
2024-01-03 08:15:00,17068.19,17078.73,17048.2,17058.73,4910
2024-01-03 08:30:00,17058.73,17066.28,17020.83,17028.36,5884
2024-01-03 08:45:00,17028.36,17028.62,17008.14,17008.39,6771
2024-01-03 09:00:00,17008.39,17025.23,16999.12,17015.96,6107
2024-01-03 09:15:00,17015.96,17023.32,17013.8,17021.16,6762
2024-01-03 09:30:00,17021.16,17045.78,17000.62,17025.23,4229
2024-01-03 09:45:00,17025.23,17041.02,16993.67,17009.44,5651
2024-01-03 10:00:00,17009.44,17011.72,16999.18,17001.46,7024
2024-01-03 10:15:00,17001.46,17012.68,16991.27,17002.48,7760
2024-01-03 10:30:00,17002.48,17021.35,16993.15,17012.01,8811
2024-01-03 10:45:00,17012.01,17020.67,16992.0,17000.64,7492
2024-01-03 11:00:00,17000.64,17022.88,16964.11,16986.33,6829
2024-01-03 11:15:00,16986.33,17004.42,16983.88,17001.97,5014
2024-01-03 11:30:00,17001.97,17012.65,16992.32,17003.0,5885
2024-01-03 11:45:00,17003.0,17007.75,16993.18,16997.93,3081
2024-01-03 12:00:00,16997.93,17006.18,16979.73,16987.97,5070
2024-01-03 12:15:00,16987.97,16995.3,16971.82,16979.14,6783
2024-01-03 12:30:00,16979.14,17003.85,16976.13,17000.84,6084
2024-01-03 12:45:00,17000.84,17023.42,16991.6,17014.17,3919
2024-01-03 13:00:00,17014.17,17015.33,17007.44,17008.6,3202
2024-01-03 13:15:00,17008.6,17015.9,16984.34,16991.64,4341
2024-01-03 13:30:00,16991.64,17023.95,16982.25,17014.56,6085
2024-01-03 13:45:00,17014.56,17053.69,16996.99,17036.1,4405
2024-01-03 14:00:00,17036.1,17056.16,17032.62,17052.67,4133
2024-01-03 14:15:00,17052.67,17071.09,17045.87,17064.29,4271
2024-01-03 14:30:00,17064.29,17065.78,17037.14,17038.63,3494
2024-01-03 14:45:00,17038.63,17049.27,17010.5,17021.13,8874
2024-01-03 15:00:00,17021.13,17029.97,17020.13,17028.96,5217
2024-01-03 15:15:00,17028.96,17035.08,17019.07,17025.19,5732
2024-01-03 15:30:00,17025.19,17034.41,17019.59,17028.8,7284
2024-01-03 15:45:00,17028.8,17030.64,17019.91,17021.75,7404
2024-01-03 16:00:00,17021.75,17031.02,17003.65,17012.91,7768
2024-01-03 16:15:00,17012.91,17035.35,16998.15,17020.58,4550
2024-01-03 16:30:00,17020.58,17036.81,16999.01,17015.24,8053
2024-01-03 16:45:00,17015.24,17017.06,17013.49,17015.32,6930
2024-01-03 17:00:00,17015.32,17023.36,17010.88,17018.92,7212
2024-01-03 17:15:00,17018.92,17024.81,17016.31,17022.2,5792
2024-01-03 17:30:00,17022.2,17046.87,17013.48,17038.14,4029
2024-01-03 17:45:00,17038.14,17075.95,17019.16,17056.95,3038
2024-01-03 18:00:00,17056.95,17060.31,17035.01,17038.37,5809
2024-01-03 18:15:00,17038.37,17040.29,17032.9,17034.82,7706
2024-01-03 18:30:00,17034.82,17047.53,17013.38,17026.08,8580
2024-01-03 18:45:00,17026.08,17041.18,17021.39,17036.48,4305
2024-01-03 19:00:00,17036.48,17037.15,17021.34,17022.0,3521
2024-01-03 19:15:00,17022.0,17041.21,17013.47,17032.67,6209
2024-01-03 19:30:00,17032.67,17054.88,17020.13,17042.33,8145
2024-01-03 19:45:00,17042.33,17054.83,17037.81,17050.31,5835
2024-01-03 20:00:00,17050.31,17052.89,17034.53,17037.1,10594
2024-01-03 20:15:00,17037.1,17037.27,17034.08,17034.25,3242
2024-01-03 20:30:00,17034.25,17037.75,17016.1,17019.59,7028
2024-01-03 20:45:00,17019.59,17034.04,17010.64,17025.08,7631
2024-01-03 21:00:00,17025.08,17050.03,17013.26,17038.2,3973
2024-01-03 21:15:00,17038.2,17046.27,17009.47,17017.53,3948
2024-01-03 21:30:00,17017.53,17017.62,17006.24,17006.33,6221
2024-01-03 21:45:00,17006.33,17010.15,17000.36,17004.18,3042
2024-01-03 22:00:00,17004.18,17006.12,16995.09,16997.03,8990
2024-01-03 22:15:00,16997.03,17042.34,16972.17,17017.45,6677
2024-01-03 22:30:00,17017.45,17021.36,17011.65,17015.55,4117
2024-01-03 22:45:00,17015.55,17019.85,17014.78,17019.08,3867
2024-01-03 23:00:00,17019.08,17020.13,17002.95,17004.0,4617
2024-01-03 23:15:00,17004.0,17031.02,16998.11,17025.12,6736
2024-01-03 23:30:00,17025.12,17027.75,17024.84,17027.47,8610
2024-01-03 23:45:00,17027.47,17039.74,17025.83,17038.11,4865
2024-01-04 00:00:00,17038.11,17044.98,17032.52,17039.38,8140
2024-01-04 00:15:00,17039.38,17041.05,17008.86,17010.53,3603
2024-01-04 00:30:00,17010.53,17017.88,16981.51,16988.85,3061
2024-01-04 00:45:00,16988.85,16996.5,16963.76,16971.41,8355
2024-01-04 01:00:00,16971.41,16981.81,16967.5,16977.9,6923
2024-01-04 01:15:00,16977.9,16988.22,16960.74,16971.06,4386
2024-01-04 01:30:00,16971.06,16977.86,16970.18,16976.98,6267
2024-01-04 01:45:00,16976.98,16984.81,16973.14,16980.97,4823
2024-01-04 02:00:00,16980.97,16985.76,16979.67,16984.46,7375
2024-01-04 02:15:00,16984.46,17014.66,16966.88,16997.07,7398
2024-01-04 02:30:00,16997.07,17003.46,16993.26,16999.65,6674
2024-01-04 02:45:00,16999.65,17000.38,16976.66,16977.39,3982
2024-01-04 03:00:00,16977.39,16986.45,16959.2,16968.25,3273
2024-01-04 03:15:00,16968.25,17001.03,16958.18,16990.95,8763
2024-01-04 03:30:00,16990.95,17001.36,16966.05,16976.46,3496
2024-01-04 03:45:00,16976.46,17003.37,16968.21,16995.12,7074
2024-01-04 04:00:00,16995.12,17019.39,16993.49,17017.76,4110
2024-01-04 04:15:00,17017.76,17029.43,16998.09,17009.76,4743
2024-01-04 04:30:00,17009.76,17017.43,17006.91,17014.58,5448
2024-01-04 04:45:00,17014.58,17028.95,16981.24,16995.59,4196
2024-01-04 05:00:00,16995.59,17029.39,16972.44,17006.23,3886
2024-01-04 05:15:00,17006.23,17022.57,16979.43,16995.75,8377
2024-01-04 05:30:00,16995.75,16998.61,16975.18,16978.04,7924
2024-01-04 05:45:00,16978.04,16993.9,16956.95,16972.81,4653
2024-01-04 06:00:00,16972.81,16976.0,16963.52,16966.71,6576
2024-01-04 06:15:00,16966.71,16977.07,16948.53,16958.88,7387
2024-01-04 06:30:00,16958.88,16967.99,16952.55,16961.66,3268
2024-01-04 06:45:00,16961.66,16966.89,16954.26,16959.49,7072
2024-01-04 07:00:00,16959.49,16965.92,16944.16,16950.59,5031
2024-01-04 07:15:00,16950.59,16977.2,16937.01,16963.61,7761
2024-01-04 07:30:00,16963.61,17016.7,16943.62,16996.68,5264
2024-01-04 07:45:00,16996.68,16999.23,16995.12,16997.68,4307
2024-01-04 08:00:00,16997.68,17010.21,16975.69,16988.21,3010
2024-01-04 08:15:00,16988.21,16993.11,16969.92,16974.82,5334
2024-01-04 08:30:00,16974.82,17004.79,16953.01,16982.97,4837
2024-01-04 08:45:00,16982.97,16986.63,16975.94,16979.6,4217
2024-01-04 09:00:00,16979.6,16983.31,16976.21,16979.92,6615
2024-01-04 09:15:00,16979.92,16982.66,16950.19,16952.93,6422
2024-01-04 09:30:00,16952.93,16959.72,16930.89,16937.67,3665
2024-01-04 09:45:00,16937.67,16945.41,16914.3,16922.03,5469
2024-01-04 10:00:00,16922.03,16941.42,16915.56,16934.95,3546
2024-01-04 10:15:00,16934.95,16947.48,16918.87,16931.4,7785
2024-01-04 10:30:00,16931.4,16935.1,16894.14,16897.83,6254
2024-01-04 10:45:00,16897.83,16910.07,16892.24,16904.48,4702
2024-01-04 11:00:00,16904.48,16927.25,16897.18,16919.94,4075
2024-01-04 11:15:00,16919.94,16950.53,16907.18,16937.76,5502
2024-01-04 11:30:00,16937.76,16946.0,16891.66,16899.89,5361
2024-01-04 11:45:00,16899.89,16918.64,16883.34,16902.08,3571
2024-01-04 12:00:00,16902.08,16916.84,16898.43,16913.19,3945
2024-01-04 12:15:00,16913.19,16934.25,16900.47,16921.52,8151
2024-01-04 12:30:00,16921.52,16936.66,16903.31,16918.44,8734
2024-01-04 12:45:00,16918.44,16932.54,16880.08,16894.16,8656
2024-01-04 13:00:00,16894.16,16915.01,16867.56,16888.41,8672
2024-01-04 13:15:00,16888.41,16895.81,16876.75,16884.15,5828
2024-01-04 13:30:00,16884.15,16900.82,16875.37,16892.04,8998
2024-01-04 13:45:00,16892.04,16904.69,16888.17,16900.82,6653
2024-01-04 14:00:00,16900.82,16906.54,16891.93,16897.65,6226
2024-01-04 14:15:00,16897.65,16909.27,16897.62,16909.25,8520
2024-01-04 14:30:00,16909.25,16923.27,16881.05,16895.06,6117
2024-01-04 14:45:00,16895.06,16928.54,16852.47,16885.94,4750
2024-01-04 15:00:00,16885.94,16892.37,16879.2,16885.64,4784
2024-01-04 15:15:00,16885.64,16895.32,16883.83,16893.52,4236
2024-01-04 15:30:00,16893.52,16902.7,16880.1,16889.28,8172
2024-01-04 15:45:00,16889.28,16918.81,16876.55,16906.06,5270
2024-01-04 16:00:00,16906.06,16917.09,16900.73,16911.75,6878
2024-01-04 16:15:00,16911.75,16916.12,16894.64,16899.01,6297
2024-01-04 16:30:00,16899.01,16907.05,16892.26,16900.29,5335
2024-01-04 16:45:00,16900.29,16916.27,16872.43,16888.4,3925
2024-01-04 17:00:00,16888.4,16891.42,16872.47,16875.49,8759
2024-01-04 17:15:00,16875.49,16885.57,16846.26,16856.32,6250
2024-01-04 17:30:00,16856.32,16883.15,16848.51,16875.33,7561
2024-01-04 17:45:00,16875.33,16892.13,16870.95,16887.75,3014
2024-01-04 18:00:00,16887.75,16890.03,16863.95,16866.23,10756
2024-01-04 18:15:00,16866.23,16892.38,16855.25,16881.39,6560
2024-01-04 18:30:00,16881.39,16900.66,16875.26,16894.52,5303
2024-01-04 18:45:00,16894.52,16898.87,16885.37,16889.72,3241
2024-01-04 19:00:00,16889.72,16903.95,16882.48,16896.71,7930
2024-01-04 19:15:00,16896.71,16933.51,16890.46,16927.25,7472
2024-01-04 19:30:00,16927.25,16938.07,16920.44,16931.25,3696
2024-01-04 19:45:00,16931.25,16947.55,16920.8,16937.1,6410
2024-01-04 20:00:00,16937.1,16961.59,16927.97,16952.46,5447
2024-01-04 20:15:00,16952.46,16952.46,16938.52,16938.53,6443
2024-01-04 20:30:00,16938.53,16946.18,16913.83,16921.47,5270
2024-01-04 20:45:00,16921.47,16922.36,16901.61,16902.49,7036
2024-01-04 21:00:00,16902.49,16912.66,16891.41,16901.57,4339
2024-01-04 21:15:00,16901.57,16924.1,16890.99,16913.51,7161
2024-01-04 21:30:00,16913.51,16913.53,16901.98,16902.0,7402
2024-01-04 21:45:00,16902.0,16924.34,16861.26,16883.58,3567
2024-01-04 22:00:00,16883.58,16893.4,16876.83,16886.64,5361
2024-01-04 22:15:00,16886.64,16895.28,16873.4,16882.04,3563
2024-01-04 22:30:00,16882.04,16896.19,16876.53,16890.68,7828
2024-01-04 22:45:00,16890.68,16901.2,16878.94,16889.47,8477
2024-01-04 23:00:00,16889.47,16892.08,16884.96,16887.57,4873
2024-01-04 23:15:00,16887.57,16893.37,16881.27,16887.07,5956
2024-01-04 23:30:00,16887.07,16912.12,16863.15,16888.21,8929
2024-01-04 23:45:00,16888.21,16891.18,16872.88,16875.85,10180
2024-01-05 00:00:00,16875.85,16881.05,16856.15,16861.35,6843
2024-01-05 00:15:00,16861.35,16887.56,16857.32,16883.53,8095
2024-01-05 00:30:00,16883.53,16948.28,16861.41,16926.11,7212
2024-01-05 00:45:00,16926.11,16955.59,16912.56,16942.04,4953
