date,open,high,low,close,volume
2024-01-01 20:15:00,4781.87,4783.73,4777.93,4779.79,9680
2024-01-01 20:30:00,4779.79,4784.64,4777.7,4782.55,5899
2024-01-01 20:45:00,4782.55,4784.42,4780.38,4782.26,4146
2024-01-01 21:00:00,4782.26,4784.57,4777.65,4779.96,3071
2024-01-01 21:15:00,4779.96,4782.35,4777.18,4779.58,6151
2024-01-01 21:30:00,4779.58,4782.22,4774.19,4776.83,8791
2024-01-01 21:45:00,4776.83,4777.83,4776.44,4777.44,4215
2024-01-01 22:00:00,4777.44,4781.26,4777.12,4780.93,6617
2024-01-01 22:15:00,4780.93,4784.24,4775.1,4778.4,3993
2024-01-01 22:30:00,4778.4,4783.48,4777.73,4782.81,3730
2024-01-01 22:45:00,4782.81,4783.56,4780.04,4780.79,8084
2024-01-01 23:00:00,4780.79,4782.51,4779.57,4781.29,3148
2024-01-01 23:15:00,4781.29,4783.21,4776.83,4778.75,4132
2024-01-01 23:30:00,4778.75,4781.71,4775.15,4778.1,7703
2024-01-01 23:45:00,4778.1,4778.88,4777.5,4778.28,4678
2024-01-02 00:00:00,4778.28,4778.47,4776.78,4776.97,4293
2024-01-02 00:15:00,4776.97,4780.67,4771.16,4774.85,3994
2024-01-02 00:30:00,4774.85,4775.28,4772.37,4772.81,6829
2024-01-02 00:45:00,4772.81,4775.12,4768.01,4770.32,13578
2024-01-02 01:00:00,4770.32,4771.89,4763.98,4765.55,3491
2024-01-02 01:15:00,4765.55,4768.82,4761.51,4764.78,6613
2024-01-02 01:30:00,4764.78,4768.65,4762.16,4766.03,8291
2024-01-02 01:45:00,4766.03,4770.43,4764.45,4768.84,4489
2024-01-02 02:00:00,4768.84,4771.13,4768.55,4770.85,5711
2024-01-02 02:15:00,4770.85,4779.87,4769.38,4778.4,3875
2024-01-02 02:30:00,4778.4,4780.25,4777.55,4779.4,3868
2024-01-02 02:45:00,4779.4,4781.14,4776.3,4778.03,3068
2024-01-02 03:00:00,4778.03,4784.04,4777.79,4783.8,8958
2024-01-02 03:15:00,4783.8,4785.75,4778.66,4780.62,8629
2024-01-02 03:30:00,4780.62,4785.23,4779.0,4783.61,8247
2024-01-02 03:45:00,4783.61,4783.95,4780.38,4780.71,4682
2024-01-02 04:00:00,4780.71,4786.38,4776.16,4781.83,3247
2024-01-02 04:15:00,4781.83,4783.27,4774.39,4775.83,4549
2024-01-02 04:30:00,4775.83,4780.08,4774.36,4778.61,3551
2024-01-02 04:45:00,4778.61,4781.27,4775.5,4778.16,7737
2024-01-02 05:00:00,4778.16,4778.72,4774.66,4775.22,8912
2024-01-02 05:15:00,4775.22,4781.33,4774.29,4780.39,4100
2024-01-02 05:30:00,4780.39,4785.0,4778.16,4782.77,3640
2024-01-02 05:45:00,4782.77,4785.22,4780.48,4782.94,5766
2024-01-02 06:00:00,4782.94,4786.7,4776.91,4780.68,8910
2024-01-02 06:15:00,4780.68,4781.28,4779.98,4780.58,5160
2024-01-02 06:30:00,4780.58,4780.61,4780.07,4780.1,8457
2024-01-02 06:45:00,4780.1,4783.06,4779.39,4782.35,3110
2024-01-02 07:00:00,4782.35,4786.14,4781.05,4784.83,6464
2024-01-02 07:15:00,4784.83,4785.6,4782.05,4782.81,6808
2024-01-02 07:30:00,4782.81,4783.72,4780.25,4781.16,4138
2024-01-02 07:45:00,4781.16,4783.11,4777.6,4779.55,7501
2024-01-02 08:00:00,4779.55,4780.92,4774.08,4775.45,5319
2024-01-02 08:15:00,4775.45,4778.09,4771.03,4773.67,5558
2024-01-02 08:30:00,4773.67,4774.72,4772.37,4773.42,8988
2024-01-02 08:45:00,4773.42,4777.89,4771.08,4775.56,5152
2024-01-02 09:00:00,4775.56,4782.02,4773.17,4779.63,5896
2024-01-02 09:15:00,4779.63,4780.2,4776.62,4777.18,6945
2024-01-02 09:30:00,4777.18,4779.52,4776.56,4778.9,5189
2024-01-02 09:45:00,4778.9,4781.03,4775.44,4777.57,8213
2024-01-02 10:00:00,4777.57,4786.26,4775.27,4783.96,6364
2024-01-02 10:15:00,4783.96,4784.11,4783.69,4783.84,6940
2024-01-02 10:30:00,4783.84,4785.5,4783.74,4785.41,3521
2024-01-02 10:45:00,4785.41,4786.83,4781.14,4782.56,3332
2024-01-02 11:00:00,4782.56,4784.23,4778.44,4780.11,8187
2024-01-02 11:15:00,4780.11,4782.27,4778.59,4780.76,5889
2024-01-02 11:30:00,4780.76,4781.18,4779.18,4779.61,3908
2024-01-02 11:45:00,4779.61,4781.45,4778.88,4780.72,8877
2024-01-02 12:00:00,4780.72,4783.44,4773.24,4775.96,8491
2024-01-02 12:15:00,4775.96,4780.22,4773.76,4778.02,4192
2024-01-02 12:30:00,4778.02,4779.52,4773.79,4775.3,8077
2024-01-02 12:45:00,4775.3,4781.8,4774.09,4780.6,4128
2024-01-02 13:00:00,4780.6,4781.49,4778.86,4779.75,5001
2024-01-02 13:15:00,4779.75,4784.15,4778.74,4783.14,6357
2024-01-02 13:30:00,4783.14,4785.8,4776.23,4778.89,3182
2024-01-02 13:45:00,4778.89,4781.19,4777.94,4780.23,5571
2024-01-02 14:00:00,4780.23,4784.25,4773.53,4777.54,6939
2024-01-02 14:15:00,4777.54,4777.83,4775.8,4776.08,7769
2024-01-02 14:30:00,4776.08,4777.8,4774.46,4776.19,4719
2024-01-02 14:45:00,4776.19,4778.02,4773.41,4775.24,4527
2024-01-02 15:00:00,4775.24,4779.93,4771.4,4776.08,5616
2024-01-02 15:15:00,4776.08,4778.84,4775.65,4778.4,5302
2024-01-02 15:30:00,4778.4,4782.0,4776.83,4780.43,8260
2024-01-02 15:45:00,4780.43,4783.54,4777.08,4780.19,5467
2024-01-02 16:00:00,4780.19,4783.85,4772.39,4776.04,4695
2024-01-02 16:15:00,4776.04,4777.63,4772.02,4773.61,3666
2024-01-02 16:30:00,4773.61,4773.88,4772.77,4773.04,3683
2024-01-02 16:45:00,4773.04,4773.72,4765.9,4766.58,6018
2024-01-02 17:00:00,4766.58,4772.46,4763.03,4768.91,7768
2024-01-02 17:15:00,4768.91,4769.66,4767.46,4768.2,8576
2024-01-02 17:30:00,4768.2,4770.63,4765.04,4767.47,5400
2024-01-02 17:45:00,4767.47,4773.43,4764.43,4770.39,8437
2024-01-02 18:00:00,4770.39,4773.2,4769.66,4772.47,8222
2024-01-02 18:15:00,4772.47,4775.21,4770.43,4773.17,5789
2024-01-02 18:30:00,4773.17,4774.31,4768.99,4770.14,4878
2024-01-02 18:45:00,4770.14,4775.94,4765.31,4771.11,5554
2024-01-02 19:00:00,4771.11,4774.64,4768.68,4772.2,3518
2024-01-02 19:15:00,4772.2,4772.36,4769.36,4769.53,4987
2024-01-02 19:30:00,4769.53,4774.28,4767.99,4772.75,7025
2024-01-02 19:45:00,4772.75,4774.36,4772.71,4774.33,6116
2024-01-02 20:00:00,4774.33,4774.86,4767.8,4768.33,8855
2024-01-02 20:15:00,4768.33,4769.46,4767.61,4768.74,8323
2024-01-02 20:30:00,4768.74,4770.26,4763.38,4764.9,8446
2024-01-02 20:45:00,4764.9,4769.28,4764.02,4768.4,7884
2024-01-02 21:00:00,4768.4,4771.95,4767.35,4770.9,8823
2024-01-02 21:15:00,4770.9,4773.62,4764.83,4767.55,8769
2024-01-02 21:30:00,4767.55,4768.68,4763.75,4764.88,7954
2024-01-02 21:45:00,4764.88,4765.58,4764.51,4765.22,8399
2024-01-02 22:00:00,4765.22,4769.19,4760.55,4764.52,5873
2024-01-02 22:15:00,4764.52,4770.56,4763.17,4769.21,7495
2024-01-02 22:30:00,4769.21,4773.86,4766.85,4771.5,3507
2024-01-02 22:45:00,4771.5,4774.8,4767.36,4770.67,4733
2024-01-02 23:00:00,4770.67,4775.25,4767.88,4772.46,13599
2024-01-02 23:15:00,4772.46,4774.88,4763.86,4766.28,4526
2024-01-02 23:30:00,4766.28,4768.04,4765.49,4767.25,5423
2024-01-02 23:45:00,4767.25,4773.74,4763.45,4769.93,7827
2024-01-03 00:00:00,4769.93,4770.07,4769.27,4769.41,3331
2024-01-03 00:15:00,4769.41,4772.44,4764.24,4767.27,5209
2024-01-03 00:30:00,4767.27,4770.71,4765.59,4769.03,4538
2024-01-03 00:45:00,4769.03,4776.88,4767.2,4775.05,6138
2024-01-03 01:00:00,4775.05,4776.96,4773.8,4775.71,4124
2024-01-03 01:15:00,4775.71,4776.73,4771.28,4772.3,5614
2024-01-03 01:30:00,4772.3,4778.31,4770.76,4776.76,5601
2024-01-03 01:45:00,4776.76,4778.63,4769.17,4771.04,8277
2024-01-03 02:00:00,4771.04,4776.25,4767.4,4772.61,4633
2024-01-03 02:15:00,4772.61,4773.19,4770.27,4770.86,7999
2024-01-03 02:30:00,4770.86,4774.84,4769.75,4773.73,5222
2024-01-03 02:45:00,4773.73,4774.74,4770.15,4771.16,6802
2024-01-03 03:00:00,4771.16,4778.92,4767.49,4775.24,8159
2024-01-03 03:15:00,4775.24,4778.64,4772.79,4776.19,5000
2024-01-03 03:30:00,4776.19,4778.97,4768.16,4770.94,4512
2024-01-03 03:45:00,4770.94,4773.29,4762.58,4764.93,6673
2024-01-03 04:00:00,4764.93,4765.04,4763.88,4763.99,3475
2024-01-03 04:15:00,4763.99,4770.77,4761.2,4767.98,3482
2024-01-03 04:30:00,4767.98,4772.55,4763.82,4768.39,6257
2024-01-03 04:45:00,4768.39,4769.15,4767.87,4768.63,25821
2024-01-03 05:00:00,4768.63,4771.1,4765.46,4767.94,4862
2024-01-03 05:15:00,4767.94,4771.6,4766.56,4770.22,3165
2024-01-03 05:30:00,4770.22,4772.84,4768.79,4771.4,5739
2024-01-03 05:45:00,4771.4,4776.6,4767.09,4772.29,7213
2024-01-03 06:00:00,4772.29,4773.5,4768.1,4769.31,3428
2024-01-03 06:15:00,4769.31,4774.26,4768.02,4772.97,12078
2024-01-03 06:30:00,4772.97,4777.72,4772.43,4777.17,3064
2024-01-03 06:45:00,4777.17,4778.87,4771.52,4773.22,6569
2024-01-03 07:00:00,4773.22,4780.37,4773.14,4780.29,7897
2024-01-03 07:15:00,4780.29,4783.13,4779.7,4782.54,8204
2024-01-03 07:30:00,4782.54,4786.73,4776.88,4781.07,3597
2024-01-03 07:45:00,4781.07,4785.54,4770.8,4775.27,3185
2024-01-03 08:00:00,4775.27,4781.86,4770.71,4777.31,7224
2024-01-03 08:15:00,4777.31,4780.36,4775.99,4779.04,5300
2024-01-03 08:30:00,4779.04,4780.56,4775.73,4777.25,3710
2024-01-03 08:45:00,4777.25,4780.54,4768.51,4771.8,7786
2024-01-03 09:00:00,4771.8,4779.63,4767.43,4775.27,3380
2024-01-03 09:15:00,4775.27,4777.77,4771.0,4773.5,8693
2024-01-03 09:30:00,4773.5,4774.21,4771.37,4772.08,5616
2024-01-03 09:45:00,4772.08,4783.42,4769.49,4780.82,3182
2024-01-03 10:00:00,4780.82,4789.15,4779.05,4787.38,6005
2024-01-03 10:15:00,4787.38,4792.39,4785.33,4790.34,5775
2024-01-03 10:30:00,4790.34,4791.79,4787.52,4788.97,3691
2024-01-03 10:45:00,4788.97,4793.28,4786.68,4790.99,5009
2024-01-03 11:00:00,4790.99,4791.44,4783.56,4784.02,5127
2024-01-03 11:15:00,4784.02,4785.7,4782.69,4784.37,4205
2024-01-03 11:30:00,4784.37,4786.08,4780.37,4782.07,7123
2024-01-03 11:45:00,4782.07,4782.74,4777.49,4778.16,6554
2024-01-03 12:00:00,4778.16,4778.43,4773.08,4773.34,7925
2024-01-03 12:15:00,4773.34,4777.9,4770.43,4774.98,5637
2024-01-03 12:30:00,4774.98,4778.17,4772.09,4775.28,5256
2024-01-03 12:45:00,4775.28,4778.55,4772.54,4775.8,6362
2024-01-03 13:00:00,4775.8,4779.15,4775.06,4778.41,3489
2024-01-03 13:15:00,4778.41,4781.29,4772.97,4775.85,8241
2024-01-03 13:30:00,4775.85,4779.34,4768.6,4772.1,5250
2024-01-03 13:45:00,4772.1,4772.69,4766.1,4766.69,15984
2024-01-03 14:00:00,4766.69,4768.6,4763.79,4765.7,5084
2024-01-03 14:15:00,4765.7,4768.27,4765.48,4768.05,7696
2024-01-03 14:30:00,4768.05,4772.05,4763.62,4767.62,6959
2024-01-03 14:45:00,4767.62,4771.96,4765.28,4769.61,4337
2024-01-03 15:00:00,4769.61,4769.76,4765.88,4766.03,5263
2024-01-03 15:15:00,4766.03,4768.76,4761.9,4764.63,3821
2024-01-03 15:30:00,4764.63,4765.24,4761.7,4762.32,4746
2024-01-03 15:45:00,4762.32,4762.92,4757.93,4758.53,4577
2024-01-03 16:00:00,4758.53,4766.56,4756.22,4764.24,23081
2024-01-03 16:15:00,4764.24,4769.5,4761.61,4766.87,7820
2024-01-03 16:30:00,4766.87,4771.85,4759.6,4764.57,6751
2024-01-03 16:45:00,4764.57,4766.61,4760.23,4762.26,6021
2024-01-03 17:00:00,4762.26,4762.99,4761.39,4762.12,6161
2024-01-03 17:15:00,4762.12,4764.61,4755.26,4757.75,18564
2024-01-03 17:30:00,4757.75,4760.17,4756.68,4759.1,7798
2024-01-03 17:45:00,4759.1,4760.57,4753.72,4755.19,8863
2024-01-03 18:00:00,4755.19,4756.1,4753.17,4754.09,8434
2024-01-03 18:15:00,4754.09,4756.34,4748.74,4750.99,6223
2024-01-03 18:30:00,4750.99,4751.31,4749.24,4749.56,5472
2024-01-03 18:45:00,4749.56,4750.08,4745.02,4745.54,6462
2024-01-03 19:00:00,4745.54,4745.93,4740.39,4740.78,6800
2024-01-03 19:15:00,4740.78,4741.59,4737.07,4737.88,7047
2024-01-03 19:30:00,4737.88,4738.04,4735.68,4735.84,7631
2024-01-03 19:45:00,4735.84,4737.07,4733.75,4734.98,7887
2024-01-03 20:00:00,4734.98,4736.98,4733.21,4735.21,3048
2024-01-03 20:15:00,4735.21,4743.31,4731.79,4739.88,8865
2024-01-03 20:30:00,4739.88,4743.15,4739.11,4742.38,4525
2024-01-03 20:45:00,4742.38,4744.48,4739.54,4741.64,3142
2024-01-03 21:00:00,4741.64,4745.17,4740.34,4743.87,6363
2024-01-03 21:15:00,4743.87,4745.41,4740.27,4741.81,8288
2024-01-03 21:30:00,4741.81,4748.08,4739.97,4746.24,7621
2024-01-03 21:45:00,4746.24,4748.78,4745.4,4747.94,11876
2024-01-03 22:00:00,4747.94,4751.19,4740.6,4743.85,6395
2024-01-03 22:15:00,4743.85,4746.61,4743.41,4746.17,5932
2024-01-03 22:30:00,4746.17,4749.28,4745.58,4748.68,7609
2024-01-03 22:45:00,4748.68,4750.03,4739.2,4740.55,5318
2024-01-03 23:00:00,4740.55,4743.25,4735.6,4738.3,8939
2024-01-03 23:15:00,4738.3,4740.89,4734.3,4736.89,7634
2024-01-03 23:30:00,4736.89,4737.46,4730.5,4731.07,6164
2024-01-03 23:45:00,4731.07,4731.75,4727.18,4727.86,7623
2024-01-04 00:00:00,4727.86,4728.06,4724.81,4725.02,4961
2024-01-04 00:15:00,4725.02,4731.0,4720.59,4726.58,13149
2024-01-04 00:30:00,4726.58,4729.4,4724.7,4727.52,4774
2024-01-04 00:45:00,4727.52,4737.05,4725.98,4735.51,6974
2024-01-04 01:00:00,4735.51,4736.2,4733.66,4734.35,7576
2024-01-04 01:15:00,4734.35,4739.3,4732.92,4737.88,8159
2024-01-04 01:30:00,4737.88,4739.77,4736.25,4738.14,5948
2024-01-04 01:45:00,4738.14,4739.78,4737.36,4739.0,7609
2024-01-04 02:00:00,4739.0,4741.21,4733.29,4735.5,7826
2024-01-04 02:15:00,4735.5,4736.23,4729.0,4729.73,8315
2024-01-04 02:30:00,4729.73,4731.76,4725.41,4727.44,7090
2024-01-04 02:45:00,4727.44,4731.34,4725.88,4729.78,7143
2024-01-04 03:00:00,4729.78,4737.22,4727.17,4734.61,8347
2024-01-04 03:15:00,4734.61,4737.92,4733.16,4736.47,3904
2024-01-04 03:30:00,4736.47,4738.58,4735.9,4738.01,3364
2024-01-04 03:45:00,4738.01,4738.41,4735.1,4735.49,6892
2024-01-04 04:00:00,4735.49,4744.26,4731.42,4740.18,3505
2024-01-04 04:15:00,4740.18,4746.42,4738.06,4744.3,4836
2024-01-04 04:30:00,4744.3,4744.8,4742.21,4742.71,7204
2024-01-04 04:45:00,4742.71,4743.92,4741.39,4742.6,7017
2024-01-04 05:00:00,4742.6,4745.27,4736.93,4739.6,7310
2024-01-04 05:15:00,4739.6,4747.86,4735.84,4744.09,5470
2024-01-04 05:30:00,4744.09,4749.2,4740.24,4745.35,8004
2024-01-04 05:45:00,4745.35,4749.07,4741.38,4745.09,5836
2024-01-04 06:00:00,4745.09,4746.5,4744.95,4746.36,6304
2024-01-04 06:15:00,4746.36,4750.35,4743.74,4747.73,3454
2024-01-04 06:30:00,4747.73,4750.08,4744.16,4746.51,6308
2024-01-04 06:45:00,4746.51,4748.43,4740.83,4742.76,6189
2024-01-04 07:00:00,4742.76,4746.83,4734.82,4738.89,3237
2024-01-04 07:15:00,4738.89,4739.69,4732.83,4733.64,3387
2024-01-04 07:30:00,4733.64,4735.77,4732.94,4735.07,6878
2024-01-04 07:45:00,4735.07,4745.91,4730.99,4741.83,8824
2024-01-04 08:00:00,4741.83,4742.23,4736.3,4736.7,7167
2024-01-04 08:15:00,4736.7,4739.74,4734.11,4737.15,8838
2024-01-04 08:30:00,4737.15,4742.13,4733.45,4738.43,7918
2024-01-04 08:45:00,4738.43,4738.66,4735.23,4735.46,6299
2024-01-04 09:00:00,4735.46,4739.8,4731.78,4736.11,5442
2024-01-04 09:15:00,4736.11,4736.19,4732.74,4732.81,7817
2024-01-04 09:30:00,4732.81,4737.36,4731.94,4736.49,7842
2024-01-04 09:45:00,4736.49,4737.33,4733.86,4734.71,7706
2024-01-04 10:00:00,4734.71,4735.17,4734.59,4735.04,3660
2024-01-04 10:15:00,4735.04,4737.97,4734.23,4737.15,10023
2024-01-04 10:30:00,4737.15,4739.21,4733.82,4735.87,8918
2024-01-04 10:45:00,4735.87,4737.91,4728.44,4730.47,7144
2024-01-04 11:00:00,4730.47,4732.22,4727.13,4728.89,6721
2024-01-04 11:15:00,4728.89,4731.93,4728.19,4731.23,8173
2024-01-04 11:30:00,4731.23,4733.5,4728.73,4731.0,7730
2024-01-04 11:45:00,4731.0,4731.74,4730.98,4731.73,3838
2024-01-04 12:00:00,4731.73,4732.14,4728.06,4728.48,3417
2024-01-04 12:15:00,4728.48,4730.03,4727.39,4728.94,18802
2024-01-04 12:30:00,4728.94,4731.58,4728.54,4731.18,4893
2024-01-04 12:45:00,4731.18,4732.38,4730.11,4731.32,3836
2024-01-04 13:00:00,4731.32,4738.87,4729.59,4737.14,4540
2024-01-04 13:15:00,4737.14,4739.5,4734.17,4736.53,4012
2024-01-04 13:30:00,4736.53,4737.46,4732.47,4733.4,7902
2024-01-04 13:45:00,4733.4,4737.08,4724.85,4728.53,7986
2024-01-04 14:00:00,4728.53,4735.15,4725.43,4732.05,8231
2024-01-04 14:15:00,4732.05,4732.79,4731.15,4731.9,5775
2024-01-04 14:30:00,4731.9,4737.5,4729.4,4735.0,8796
2024-01-04 14:45:00,4735.0,4737.47,4733.94,4736.41,5913
2024-01-04 15:00:00,4736.41,4741.71,4736.08,4741.38,8758
2024-01-04 15:15:00,4741.38,4748.14,4738.5,4745.26,3887
2024-01-04 15:30:00,4745.26,4745.6,4743.8,4744.14,6423
2024-01-04 15:45:00,4744.14,4745.49,4743.65,4745.0,8883
2024-01-04 16:00:00,4745.0,4750.99,4742.35,4748.33,5210
2024-01-04 16:15:00,4748.33,4749.15,4743.78,4744.6,3085
2024-01-04 16:30:00,4744.6,4749.49,4744.16,4749.04,3726
2024-01-04 16:45:00,4749.04,4755.76,4746.05,4752.76,3353
2024-01-04 17:00:00,4752.76,4756.86,4751.7,4755.79,4959
2024-01-04 17:15:00,4755.79,4757.08,4753.91,4755.2,6075
2024-01-04 17:30:00,4755.2,4759.48,4751.88,4756.15,8049
2024-01-04 17:45:00,4756.15,4756.27,4752.66,4752.78,5170
2024-01-04 18:00:00,4752.78,4753.34,4752.42,4752.98,5505
2024-01-04 18:15:00,4752.98,4757.25,4746.96,4751.22,6879
2024-01-04 18:30:00,4751.22,4752.83,4749.91,4751.52,8556
2024-01-04 18:45:00,4751.52,4752.52,4749.04,4750.04,4852
2024-01-04 19:00:00,4750.04,4751.78,4749.19,4750.93,7128
2024-01-04 19:15:00,4750.93,4756.76,4748.72,4754.55,3114
2024-01-04 19:30:00,4754.55,4755.07,4750.08,4750.59,6151
2024-01-04 19:45:00,4750.59,4755.0,4749.03,4753.44,4537
2024-01-04 20:00:00,4753.44,4753.78,4747.06,4747.4,5828
2024-01-04 20:15:00,4747.4,4748.03,4740.23,4740.86,7723
2024-01-04 20:30:00,4740.86,4743.52,4737.87,4740.53,5045
2024-01-04 20:45:00,4740.53,4745.49,4735.61,4740.58,5989
2024-01-04 21:00:00,4740.58,4744.07,4738.46,4741.95,6647
2024-01-04 21:15:00,4741.95,4746.92,4732.01,4736.97,3178
2024-01-04 21:30:00,4736.97,4738.72,4735.07,4736.82,8825
2024-01-04 21:45:00,4736.82,4741.6,4732.45,4737.23,8163
2024-01-04 22:00:00,4737.23,4743.19,4735.12,4741.08,7330
2024-01-04 22:15:00,4741.08,4744.87,4736.99,4740.79,4468
2024-01-04 22:30:00,4740.79,4744.43,4738.79,4742.43,7016
2024-01-04 22:45:00,4742.43,4743.82,4738.09,4739.48,5635
2024-01-04 23:00:00,4739.48,4742.6,4735.82,4738.94,7554
2024-01-04 23:15:00,4738.94,4741.09,4735.47,4737.62,5630
2024-01-04 23:30:00,4737.62,4740.34,4737.06,4739.78,4550
2024-01-04 23:45:00,4739.78,4740.18,4736.41,4736.81,4735
2024-01-05 00:00:00,4736.81,4738.8,4732.31,4734.3,6889
2024-01-05 00:15:00,4734.3,4736.09,4734.29,4736.08,13667
2024-01-05 00:30:00,4736.08,4743.4,4734.23,4741.55,8939
2024-01-05 00:45:00,4741.55,4744.75,4739.53,4742.74,7379
